customer_id,customer_name,gender,age,country,signup_date,subscription_plan,monthly_fee,billing_cycle,payment_method,last_payment_date,login_frequency,support_tickets,avg_session_minutes,total_revenue,auto_renew,contract_type,churn_status,churn_date,churn_reason
1878,Noah Sharma,Male,44,Germany,2023-09-23,Premium,39.99,Yearly,PayPal,2025-08-09,29,9,17.8,10557.36,No,Monthly,No,,
1879,Noah Patel,Male,26,India,2024-09-22,Basic,9.99,Yearly,Credit Card,2026-08-24,17,10,13.6,2757.24,Yes,Annual,Yes,2026-10-05,Low Usage
1880,Om Smith,Female,44,Canada,2024-07-24,Basic,9.99,Monthly,Debit Card,2025-05-20,5,10,97.5,99.9,No,Annual,No,,
1881,Mia Patel,Male,53,UK,2023-08-11,Standard,19.99,Yearly,UPI,2024-08-21,45,6,67.1,2878.56,Yes,Monthly,No,,
1882,Liam Sharma,Female,30,Japan,2022-12-10,Basic,9.99,Monthly,Debit Card,2023-12-13,9,7,33.3,119.88,Yes,Monthly,No,,
1883,Priya Sharma,Female,37,USA,2022-12-28,Premium,39.99,Yearly,PayPal,2023-10-05,25,0,44.1,4318.92,Yes,Monthly,No,,
1884,Priya Waghchaure,Female,53,UK,2025-03-17,Standard,19.99,Yearly,PayPal,2026-11-24,18,8,42.0,4797.6,Yes,Monthly,Yes,2027-01-13,Features Missing
1885,Anaya Sharma,Male,63,Canada,2025-03-29,Standard,19.99,Monthly,Debit Card,2026-05-04,40,7,113.5,259.87,Yes,Monthly,No,,
1886,Noah Patel,Female,48,Japan,2023-09-17,Basic,9.99,Monthly,Credit Card,2024-08-23,29,2,131.6,109.89,No,Monthly,No,,
1887,Aarav Smith,Female,38,Japan,2023-10-15,Standard,19.99,Yearly,Credit Card,2026-01-04,51,3,125.8,6476.76,Yes,Monthly,Yes,2026-02-15,High Price
1888,John Smith,Female,39,UK,2022-01-29,Basic,9.99,Monthly,Credit Card,2024-03-27,10,0,105.0,259.74,No,Annual,No,,
1889,Riya Sharma,Male,31,Australia,2025-02-08,Standard,19.99,Yearly,Credit Card,2025-12-16,14,5,35.2,2398.8,No,Monthly,No,,
1890,John Smith,Male,56,India,2023-06-16,Premium,39.99,Yearly,UPI,2024-08-11,55,7,88.2,6718.32,No,Monthly,No,,
1891,Om Brown,Male,48,UK,2025-01-12,Standard,19.99,Yearly,UPI,2027-06-28,4,0,117.7,6956.52,Yes,Monthly,No,,
1892,Alex Patel,Female,60,Australia,2023-04-22,Standard,19.99,Yearly,Credit Card,2023-09-18,17,3,129.2,959.52,Yes,Monthly,Yes,2023-09-30,Features Missing
1893,Kabir Brown,Male,46,USA,2023-03-04,Premium,39.99,Yearly,PayPal,2023-12-09,7,7,154.3,4318.92,Yes,Annual,No,,
1894,Mia Brown,Male,30,USA,2022-09-28,Premium,39.99,Monthly,Debit Card,2023-09-26,8,5,116.7,479.88,Yes,Annual,No,,
1895,John Brown,Female,45,India,2022-11-29,Premium,39.99,Monthly,Debit Card,2024-04-23,51,4,173.7,679.83,No,Annual,No,,
1896,Liam Patel,Female,44,USA,2022-08-08,Basic,9.99,Monthly,Credit Card,2024-08-27,27,2,72.3,249.75,No,Annual,Yes,2024-10-03,Features Missing
1897,Priya Waghchaure,Male,26,India,2023-08-28,Standard,19.99,Yearly,Debit Card,2024-03-03,23,7,124.4,1439.28,No,Annual,No,,
1898,Ethan Brown,Female,37,Australia,2024-12-13,Basic,9.99,Monthly,UPI,2027-05-28,25,3,35.0,289.71,Yes,Monthly,No,,
1899,Olivia Smith,Male,62,UK,2022-08-22,Premium,39.99,Yearly,Debit Card,2022-11-12,23,8,84.8,959.76,Yes,Annual,No,,
1900,Om Johnson,Male,60,USA,2022-10-18,Basic,9.99,Monthly,Debit Card,2023-01-07,31,5,31.2,19.98,No,Annual,Yes,2023-02-13,High Price
1901,Alex Sharma,Male,59,Australia,2024-02-16,Premium,39.99,Monthly,Credit Card,2025-03-12,55,3,178.1,519.87,No,Annual,No,,
1902,Riya Waghchaure,Male,26,India,2022-09-19,Basic,9.99,Yearly,PayPal,2024-04-22,1,1,90.5,2277.72,No,Annual,Yes,2024-05-11,Switched Competitor
1903,Emma Smith,Male,36,UK,2024-11-22,Standard,19.99,Monthly,UPI,2026-04-21,42,1,120.0,339.83,No,Annual,No,,
1904,Kabir Smith,Female,60,Japan,2023-08-15,Basic,9.99,Monthly,UPI,2024-02-05,10,4,123.8,49.95,No,Annual,Yes,2024-04-01,Low Usage
1905,Olivia Waghchaure,Female,19,Australia,2023-01-24,Standard,19.99,Yearly,Credit Card,2025-03-15,43,3,161.9,6236.88,Yes,Monthly,No,,
1906,John Sharma,Male,36,Germany,2023-12-19,Premium,39.99,Yearly,PayPal,2024-12-08,29,4,29.5,5278.68,No,Monthly,No,,
1907,Alex Sharma,Male,51,India,2022-01-20,Standard,19.99,Yearly,Credit Card,2023-03-21,28,5,89.3,3358.32,Yes,Monthly,Yes,2023-04-30,Low Usage
1908,Anaya Waghchaure,Female,58,Australia,2025-01-26,Premium,39.99,Monthly,Debit Card,2025-06-11,8,5,15.9,159.96,Yes,Annual,No,,
1909,Mia Patel,Female,34,Australia,2024-02-29,Basic,9.99,Monthly,UPI,2024-12-08,30,1,31.6,89.91,Yes,Monthly,Yes,2025-01-05,High Price
1910,Emma Patel,Male,58,Germany,2024-12-29,Premium,39.99,Monthly,Debit Card,2025-02-25,57,6,84.0,39.99,No,Monthly,No,,
1911,Riya Patel,Male,60,USA,2025-01-09,Premium,39.99,Monthly,PayPal,2026-11-30,54,4,133.9,919.77,No,Annual,No,,
1912,Liam Waghchaure,Female,62,Canada,2025-03-15,Basic,9.99,Yearly,Debit Card,2027-08-27,60,6,144.5,3476.52,No,Monthly,No,,
1913,Emma Sharma,Female,29,UK,2023-01-09,Basic,9.99,Yearly,UPI,2024-08-17,9,8,55.8,2277.72,No,Annual,No,,
1914,Ethan Brown,Female,24,Germany,2024-06-25,Premium,39.99,Monthly,Debit Card,2026-10-23,0,9,178.8,1119.72,No,Monthly,No,,
1915,Liam Johnson,Female,51,Canada,2024-12-30,Standard,19.99,Monthly,Debit Card,2027-04-29,26,2,126.6,559.72,Yes,Monthly,No,,
1916,Alex Brown,Female,20,Canada,2024-07-16,Standard,19.99,Yearly,UPI,2026-01-10,23,3,96.2,4317.84,Yes,Annual,No,,
1917,Aarav Sharma,Male,19,India,2023-04-06,Standard,19.99,Yearly,Credit Card,2024-04-11,49,10,137.0,2878.56,Yes,Annual,No,,
1918,Priya Patel,Male,39,Japan,2023-06-14,Premium,39.99,Monthly,Debit Card,2025-03-22,21,6,48.4,839.79,Yes,Monthly,No,,
1919,Aarav Patel,Female,46,Australia,2023-04-26,Standard,19.99,Monthly,UPI,2025-02-25,41,8,95.0,439.78,Yes,Monthly,Yes,2025-04-22,Poor Support
1920,Om Waghchaure,Female,20,Japan,2023-11-20,Basic,9.99,Monthly,PayPal,2025-01-24,17,9,34.0,139.86,Yes,Annual,Yes,2025-02-16,Poor Support
1921,Anaya Smith,Male,52,Canada,2023-02-03,Premium,39.99,Yearly,Debit Card,2023-11-05,19,1,10.1,4318.92,No,Annual,No,,
1922,John Waghchaure,Male,34,USA,2024-08-02,Premium,39.99,Monthly,Credit Card,2025-04-09,55,7,35.4,319.92,Yes,Monthly,No,,
1923,Kabir Smith,Female,59,Canada,2023-04-20,Standard,19.99,Yearly,Debit Card,2025-09-24,53,2,127.6,6956.52,Yes,Monthly,Yes,2025-09-29,Poor Support
1924,Ethan Smith,Female,27,India,2023-02-26,Basic,9.99,Monthly,Credit Card,2024-06-12,39,4,39.4,149.85,Yes,Annual,No,,
1925,Liam Sharma,Female,37,USA,2025-01-06,Basic,9.99,Yearly,Credit Card,2025-03-08,8,7,19.7,239.76,No,Monthly,Yes,2025-04-13,High Price
1926,Kabir Patel,Male,26,Japan,2022-01-12,Basic,9.99,Yearly,Credit Card,2023-09-26,41,8,176.8,2397.6,No,Monthly,No,,
1927,Ava Johnson,Female,27,India,2025-03-12,Basic,9.99,Yearly,Credit Card,2026-01-29,1,0,178.1,1198.8,Yes,Monthly,No,,
1928,Olivia Waghchaure,Male,62,Australia,2024-11-06,Premium,39.99,Yearly,Credit Card,2025-02-14,25,10,110.3,1439.64,Yes,Monthly,No,,
1929,Priya Sharma,Male,43,Japan,2025-02-04,Basic,9.99,Yearly,UPI,2026-07-01,4,7,17.0,2037.96,Yes,Annual,No,,
1930,Olivia Smith,Female,28,Canada,2022-08-02,Premium,39.99,Monthly,Debit Card,2023-04-20,44,2,33.6,319.92,No,Annual,No,,
1931,Anaya Johnson,Female,30,Australia,2022-01-18,Standard,19.99,Monthly,Credit Card,2024-03-25,20,0,29.8,519.74,No,Annual,No,,
1932,Emma Patel,Male,64,Canada,2025-01-01,Standard,19.99,Monthly,Debit Card,2027-06-15,4,8,49.5,579.71,Yes,Annual,No,,
1933,Riya Patel,Female,19,Japan,2025-03-04,Premium,39.99,Monthly,UPI,2027-06-02,47,4,32.2,1079.73,No,Monthly,No,,
1934,Om Sharma,Male,36,India,2023-04-17,Standard,19.99,Monthly,PayPal,2024-06-17,51,2,120.6,279.86,Yes,Annual,No,,
1935,Mia Johnson,Male,18,Germany,2023-07-15,Standard,19.99,Monthly,PayPal,2024-06-28,28,7,40.2,219.89,No,Monthly,Yes,2024-08-22,High Price
1936,Riya Sharma,Female,55,Canada,2024-11-11,Standard,19.99,Monthly,UPI,2026-06-05,59,8,29.6,379.81,Yes,Monthly,Yes,2026-06-18,High Price
1937,Liam Smith,Male,21,USA,2022-05-08,Standard,19.99,Monthly,UPI,2024-08-15,11,0,175.9,539.73,Yes,Annual,No,,
1938,Liam Waghchaure,Male,44,Japan,2024-04-01,Basic,9.99,Monthly,Credit Card,2024-12-22,26,8,36.7,79.92,Yes,Annual,Yes,2025-02-01,Poor Support
1939,Ethan Brown,Female,41,Germany,2024-10-22,Standard,19.99,Yearly,PayPal,2026-06-16,59,10,118.3,4797.6,Yes,Monthly,No,,
1940,Noah Sharma,Male,34,India,2025-02-22,Basic,9.99,Yearly,Credit Card,2026-08-27,9,2,175.1,2157.84,No,Annual,Yes,2026-09-15,Poor Support
1941,Aarav Johnson,Male,55,UK,2023-08-07,Basic,9.99,Yearly,UPI,2023-10-16,14,9,127.2,239.76,No,Monthly,Yes,2023-11-04,Switched Competitor
1942,Alex Smith,Male,49,USA,2024-05-01,Basic,9.99,Monthly,PayPal,2024-08-20,41,4,46.4,29.97,No,Monthly,No,,
1943,Mia Smith,Male,30,UK,2023-03-17,Standard,19.99,Monthly,PayPal,2024-04-01,10,7,160.7,239.88,Yes,Annual,No,,
1944,Olivia Johnson,Female,61,India,2023-08-27,Premium,39.99,Monthly,UPI,2024-04-08,48,0,144.6,279.93,Yes,Annual,No,,
1945,Riya Johnson,Female,60,Australia,2022-02-20,Basic,9.99,Yearly,UPI,2022-04-22,55,6,172.1,239.76,No,Annual,Yes,2022-06-16,Features Missing
1946,Priya Waghchaure,Female,50,India,2024-12-18,Premium,39.99,Yearly,Debit Card,2026-08-25,31,6,54.9,9597.6,Yes,Annual,No,,
1947,Noah Patel,Female,21,Japan,2024-05-03,Basic,9.99,Monthly,Credit Card,2026-08-23,18,7,157.8,279.72,No,Annual,No,,
1948,Olivia Waghchaure,Male,19,UK,2022-04-28,Standard,19.99,Yearly,Debit Card,2023-03-30,3,5,151.9,2638.68,No,Monthly,Yes,2023-04-14,Features Missing
1949,John Waghchaure,Male,39,Germany,2022-02-08,Standard,19.99,Yearly,UPI,2023-12-12,4,7,146.2,5277.36,Yes,Annual,No,,
1950,Liam Waghchaure,Female,25,Canada,2023-08-24,Basic,9.99,Yearly,UPI,2025-11-13,59,5,112.8,3236.76,No,Monthly,Yes,2025-11-18,High Price
1951,Emma Brown,Male,33,Japan,2024-11-30,Basic,9.99,Monthly,PayPal,2026-04-07,48,5,68.7,159.84,No,Annual,No,,
1952,Priya Waghchaure,Male,47,USA,2024-05-22,Standard,19.99,Monthly,Debit Card,2026-10-02,17,7,15.2,559.72,Yes,Monthly,No,,
1953,John Johnson,Male,60,Germany,2024-02-25,Premium,39.99,Monthly,Debit Card,2025-09-24,10,1,80.7,759.81,Yes,Annual,No,,
1954,Priya Johnson,Female,40,UK,2023-12-12,Premium,39.99,Yearly,Credit Card,2025-06-21,33,7,88.3,8637.84,No,Annual,Yes,2025-08-14,High Price
1955,Noah Patel,Female,20,Canada,2023-12-14,Standard,19.99,Monthly,PayPal,2026-01-09,25,5,24.7,499.75,Yes,Monthly,No,,
1956,Liam Johnson,Male,61,Germany,2023-08-13,Premium,39.99,Monthly,UPI,2024-11-15,23,10,16.7,599.85,No,Annual,No,,
1957,Emma Smith,Male,58,Germany,2025-03-30,Basic,9.99,Monthly,Credit Card,2026-05-05,10,9,40.4,129.87,Yes,Annual,No,,
1958,Ethan Sharma,Male,34,Canada,2023-02-07,Premium,39.99,Yearly,UPI,2025-05-17,42,1,150.5,12956.76,No,Annual,No,,
1959,Riya Brown,Female,53,USA,2023-10-07,Premium,39.99,Yearly,UPI,2024-01-17,27,0,56.3,1439.64,Yes,Annual,No,,
1960,Riya Brown,Female,48,USA,2023-08-13,Premium,39.99,Monthly,PayPal,2023-12-18,31,5,15.0,159.96,Yes,Monthly,Yes,2024-01-01,High Price
1961,Sophia Johnson,Male,50,UK,2025-04-09,Premium,39.99,Yearly,Debit Card,2025-07-19,6,5,132.4,1439.64,No,Monthly,No,,
1962,Priya Sharma,Male,64,Germany,2024-03-19,Premium,39.99,Yearly,Debit Card,2024-12-28,7,7,155.5,4318.92,Yes,Monthly,Yes,2025-02-02,High Price
1963,Kabir Waghchaure,Male,54,USA,2023-05-30,Standard,19.99,Monthly,Credit Card,2025-09-07,26,10,57.8,539.73,No,Annual,No,,
1964,Emma Brown,Male,32,UK,2022-07-18,Standard,19.99,Yearly,PayPal,2023-06-03,36,0,68.5,2398.8,Yes,Annual,No,,
1965,Om Waghchaure,Male,46,Australia,2023-01-18,Premium,39.99,Yearly,Credit Card,2024-07-16,2,7,28.0,8637.84,No,Monthly,No,,
1966,Mia Johnson,Male,59,Australia,2023-07-04,Premium,39.99,Monthly,UPI,2025-07-10,21,0,131.7,959.76,Yes,Annual,No,,
1967,Anaya Patel,Male,38,Australia,2023-11-22,Premium,39.99,Monthly,Debit Card,2024-03-03,27,6,169.1,119.97,Yes,Monthly,Yes,2024-03-19,Poor Support
1968,Anaya Patel,Male,37,Japan,2024-01-24,Basic,9.99,Monthly,UPI,2025-08-25,37,5,177.4,189.81,No,Monthly,No,,
1969,Emma Patel,Female,25,Australia,2023-02-24,Basic,9.99,Yearly,Credit Card,2024-07-02,35,4,145.7,1918.08,Yes,Monthly,Yes,2024-08-09,Features Missing
1970,Alex Waghchaure,Female,19,UK,2022-04-19,Premium,39.99,Yearly,UPI,2023-07-23,9,5,20.1,7198.2,No,Annual,No,,
1971,Alex Johnson,Male,35,Canada,2022-02-06,Basic,9.99,Monthly,UPI,2023-01-01,17,4,152.0,99.9,No,Monthly,No,,
1972,Liam Patel,Male,53,Canada,2023-10-29,Basic,9.99,Yearly,Debit Card,2026-04-06,17,2,65.4,3476.52,Yes,Annual,No,,
1973,Alex Patel,Female,24,Germany,2022-06-10,Standard,19.99,Yearly,PayPal,2023-07-29,15,8,135.3,3118.44,Yes,Annual,Yes,2023-08-10,Switched Competitor
1974,Ethan Waghchaure,Male,18,USA,2024-03-08,Standard,19.99,Yearly,PayPal,2025-05-10,54,9,69.0,3358.32,No,Monthly,No,,
1975,Liam Waghchaure,Male,47,Australia,2024-04-14,Premium,39.99,Yearly,Credit Card,2025-10-02,54,6,105.6,8157.96,Yes,Monthly,Yes,2025-10-27,Poor Support
1976,Kabir Patel,Male,26,India,2024-08-10,Standard,19.99,Yearly,PayPal,2024-11-13,32,1,74.0,719.64,No,Monthly,Yes,2024-12-13,Features Missing
1977,Mia Waghchaure,Male,46,Germany,2023-07-08,Standard,19.99,Yearly,UPI,2023-09-06,32,0,64.5,479.76,Yes,Monthly,No,,
1978,Aarav Smith,Female,46,USA,2024-01-10,Premium,39.99,Monthly,UPI,2024-09-05,8,8,39.5,279.93,No,Monthly,No,,
1979,Noah Johnson,Female,52,USA,2024-01-07,Basic,9.99,Yearly,Credit Card,2026-05-02,51,8,15.2,3356.64,Yes,Annual,No,,
1980,Aarav Brown,Male,32,India,2024-11-09,Basic,9.99,Yearly,Credit Card,2025-04-16,23,6,117.2,599.4,No,Annual,No,,
1981,Anaya Brown,Male,38,USA,2022-10-15,Standard,19.99,Monthly,PayPal,2024-09-23,16,3,104.2,459.77,Yes,Annual,No,,
1982,Emma Smith,Male,23,Canada,2022-01-10,Premium,39.99,Yearly,Credit Card,2023-11-18,24,0,162.8,10557.36,No,Annual,No,,
1983,Ethan Waghchaure,Male,26,UK,2022-11-03,Standard,19.99,Yearly,UPI,2023-01-29,54,2,83.4,479.76,Yes,Annual,No,,
1984,Sophia Patel,Male,27,USA,2024-09-21,Standard,19.99,Monthly,PayPal,2024-12-20,4,10,85.4,59.97,No,Annual,Yes,2024-12-31,High Price
1985,Noah Waghchaure,Male,62,Canada,2022-09-22,Basic,9.99,Monthly,UPI,2023-08-24,40,7,12.1,109.89,Yes,Annual,No,,
1986,Noah Waghchaure,Female,53,Canada,2022-11-15,Premium,39.99,Yearly,PayPal,2023-07-28,47,10,6.6,3839.04,Yes,Monthly,No,,
1987,Sophia Johnson,Female,33,Australia,2024-06-20,Basic,9.99,Yearly,PayPal,2025-04-19,40,7,62.4,1198.8,No,Monthly,Yes,2025-05-07,Switched Competitor
1988,Ava Brown,Female,40,Canada,2022-04-20,Basic,9.99,Monthly,Debit Card,2022-10-20,56,0,89.1,59.94,No,Annual,No,,
1989,Priya Smith,Male,42,Canada,2025-02-14,Standard,19.99,Monthly,Credit Card,2027-02-16,47,4,70.1,479.76,No,Monthly,No,,
1990,Mia Waghchaure,Male,36,UK,2022-07-28,Standard,19.99,Monthly,PayPal,2024-04-08,55,4,123.6,399.8,Yes,Annual,No,,
1991,Ethan Sharma,Female,53,UK,2024-12-14,Standard,19.99,Monthly,Credit Card,2026-02-07,15,3,62.0,279.86,No,Monthly,No,,
1992,Noah Waghchaure,Female,52,India,2024-01-24,Premium,39.99,Monthly,Debit Card,2025-03-24,11,3,23.0,559.86,No,Monthly,No,,
1993,Aarav Smith,Male,65,Canada,2022-02-02,Basic,9.99,Yearly,PayPal,2023-08-17,34,9,7.4,2157.84,Yes,Annual,No,,
1994,Anaya Smith,Female,31,Germany,2025-01-06,Standard,19.99,Yearly,PayPal,2026-01-28,53,7,91.3,2878.56,Yes,Monthly,Yes,2026-03-08,High Price
1995,Liam Waghchaure,Male,53,Germany,2023-04-09,Basic,9.99,Yearly,PayPal,2024-01-11,19,7,148.5,1078.92,Yes,Monthly,No,,
1996,Priya Johnson,Male,38,India,2024-05-07,Premium,39.99,Yearly,Credit Card,2025-10-25,39,4,24.0,8157.96,Yes,Annual,No,,
1997,Ethan Sharma,Male,65,Australia,2025-02-01,Premium,39.99,Yearly,PayPal,2027-05-15,15,1,134.5,12956.76,Yes,Monthly,Yes,2027-06-18,High Price
1998,Olivia Smith,Female,29,Australia,2024-05-15,Standard,19.99,Yearly,PayPal,2024-11-16,23,1,25.5,1439.28,No,Annual,Yes,2024-12-24,Switched Competitor
1999,Emma Sharma,Female,42,USA,2024-05-02,Premium,39.99,Yearly,UPI,2026-08-29,1,1,146.2,13436.64,Yes,Monthly,No,,
2000,Anaya Patel,Male,64,Japan,2022-03-24,Basic,9.99,Yearly,PayPal,2022-05-08,24,5,123.9,119.88,No,Monthly,No,,
